block,style,policy,default_uid,style_uid,offset_ms,tol_ms,f1,hits,twice_hits,den,default_cuts,style_cuts,default_total,style_total,phone_null_f1,grid_f1,word_warp_f1,duration_warp_f1,strict_phone_sequence
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,asr_3408,ex03_default_00104,ex03_whisper_00104,12.5,40.0,0.92,23,46,50,25,25,25,25,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,emotion_3408,ex03_default_00104,ex03_whisper_00104,0.0,20.0,0.6666666666666666,8,16,24,12,12,12,13,0.32291666666666663,0.27391304347826084,0.3333333333333333,0.4,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,emotion_3408,ex03_default_00104,ex03_whisper_00104,0.0,40.0,0.8333333333333334,10,20,24,12,12,12,13,,,0.5833333333333334,0.72,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,emotion_3408,ex03_default_00104,ex03_whisper_00104,12.5,20.0,0.6666666666666666,8,16,24,12,12,12,13,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,emotion_3408,ex03_default_00104,ex03_whisper_00104,12.5,40.0,0.8333333333333334,10,20,24,12,12,12,13,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,intent_3408_last,ex03_default_00104,ex03_whisper_00104,0.0,20.0,0.75,12,24,32,15,17,15,18,0.45,0.36795698924731174,0.5,0.36363636363636365,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,intent_3408_last,ex03_default_00104,ex03_whisper_00104,0.0,40.0,0.8125,13,26,32,15,17,15,18,,,0.75,0.6060606060606061,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,intent_3408_last,ex03_default_00104,ex03_whisper_00104,12.5,20.0,0.75,12,24,32,15,17,15,18,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,intent_3408_last,ex03_default_00104,ex03_whisper_00104,12.5,40.0,0.8125,13,26,32,15,17,15,18,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,speaker_count_3408_last,ex03_default_00104,ex03_whisper_00104,0.0,20.0,0.8333333333333334,5,10,12,6,6,6,7,0.45833333333333337,0.23717948717948714,0.3333333333333333,0.15384615384615385,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,speaker_count_3408_last,ex03_default_00104,ex03_whisper_00104,0.0,40.0,0.8333333333333334,5,10,12,6,6,6,7,,,0.6666666666666666,0.3076923076923077,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,speaker_count_3408_last,ex03_default_00104,ex03_whisper_00104,12.5,20.0,0.8333333333333334,5,10,12,6,6,6,7,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,speaker_count_3408_last,ex03_default_00104,ex03_whisper_00104,12.5,40.0,0.8333333333333334,5,10,12,6,6,6,7,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,emotion_3407,ex03_default_00104,ex03_whisper_00104,0.0,20.0,0.6428571428571429,9,18,28,14,14,14,15,0.3696428571428571,0.28650793650793643,0.5,0.41379310344827586,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,emotion_3407,ex03_default_00104,ex03_whisper_00104,0.0,40.0,0.7857142857142857,11,22,28,14,14,14,15,,,0.7857142857142857,0.6206896551724138,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,emotion_3407,ex03_default_00104,ex03_whisper_00104,12.5,20.0,0.6428571428571429,9,18,28,14,14,14,15,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,emotion_3407,ex03_default_00104,ex03_whisper_00104,12.5,40.0,0.7857142857142857,11,22,28,14,14,14,15,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,emotion_3409,ex03_default_00104,ex03_whisper_00104,0.0,20.0,0.5217391304347826,6,12,23,11,12,11,13,0.27391304347826084,0.2754940711462451,0.2608695652173913,0.08333333333333333,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,emotion_3409,ex03_default_00104,ex03_whisper_00104,0.0,40.0,0.6086956521739131,7,14,23,11,12,11,13,,,0.6086956521739131,0.4166666666666667,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,emotion_3409,ex03_default_00104,ex03_whisper_00104,12.5,20.0,0.5217391304347826,6,12,23,11,12,11,13,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,whisper,emotion_3409,ex03_default_00104,ex03_whisper_00104,12.5,40.0,0.6086956521739131,7,14,23,11,12,11,13,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,asr_3408,ex03_default_00104,ex03_laughing_00104,0.0,20.0,0.7636363636363637,21,42,55,25,30,25,31,0.5236363636363636,0.5748571428571428,0.6181818181818182,0.5,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,asr_3408,ex03_default_00104,ex03_laughing_00104,0.0,40.0,0.8727272727272727,24,48,55,25,30,25,31,,,0.8727272727272727,0.6785714285714286,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,asr_3408,ex03_default_00104,ex03_laughing_00104,12.5,20.0,0.7857142857142857,22,44,56,25,31,25,31,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,asr_3408,ex03_default_00104,ex03_laughing_00104,12.5,40.0,0.8571428571428571,24,48,56,25,31,25,31,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,emotion_3408,ex03_default_00104,ex03_laughing_00104,0.0,20.0,0.64,8,16,25,12,13,12,13,0.42800000000000005,0.2818840579710145,0.32,0.24,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,emotion_3408,ex03_default_00104,ex03_laughing_00104,0.0,40.0,0.8,10,20,25,12,13,12,13,,,0.8,0.56,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,emotion_3408,ex03_default_00104,ex03_laughing_00104,12.5,20.0,0.64,8,16,25,12,13,12,13,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,emotion_3408,ex03_default_00104,ex03_laughing_00104,12.5,40.0,0.72,9,18,25,12,13,12,13,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,intent_3408_last,ex03_default_00104,ex03_laughing_00104,0.0,20.0,0.6285714285714286,11,22,35,15,20,15,20,0.4314285714285715,0.4033198924731183,0.5714285714285714,0.34285714285714286,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,intent_3408_last,ex03_default_00104,ex03_laughing_00104,0.0,40.0,0.8,14,28,35,15,20,15,20,,,0.7428571428571429,0.6857142857142857,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,intent_3408_last,ex03_default_00104,ex03_laughing_00104,12.5,20.0,0.5714285714285714,10,20,35,15,20,15,20,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,intent_3408_last,ex03_default_00104,ex03_laughing_00104,12.5,40.0,0.8,14,28,35,15,20,15,20,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,speaker_count_3408_last,ex03_default_00104,ex03_laughing_00104,0.0,20.0,0.5333333333333333,4,8,15,6,9,6,9,0.38,0.07362637362637361,0.4,0.26666666666666666,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,speaker_count_3408_last,ex03_default_00104,ex03_laughing_00104,0.0,40.0,0.6666666666666666,5,10,15,6,9,6,9,,,0.6666666666666666,0.4,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,speaker_count_3408_last,ex03_default_00104,ex03_laughing_00104,12.5,20.0,0.5333333333333333,4,8,15,6,9,6,9,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,speaker_count_3408_last,ex03_default_00104,ex03_laughing_00104,12.5,40.0,0.6666666666666666,5,10,15,6,9,6,9,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,emotion_3407,ex03_default_00104,ex03_laughing_00104,0.0,20.0,0.7586206896551724,11,22,29,14,15,14,15,0.33793103448275863,0.30925925925925923,0.3448275862068966,0.20689655172413793,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,emotion_3407,ex03_default_00104,ex03_laughing_00104,0.0,40.0,0.8275862068965517,12,24,29,14,15,14,15,,,0.8275862068965517,0.6206896551724138,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,emotion_3407,ex03_default_00104,ex03_laughing_00104,12.5,20.0,0.7586206896551724,11,22,29,14,15,14,15,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,emotion_3407,ex03_default_00104,ex03_laughing_00104,12.5,40.0,0.8275862068965517,12,24,29,14,15,14,15,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,emotion_3409,ex03_default_00104,ex03_laughing_00104,0.0,20.0,0.5217391304347826,6,12,23,11,12,11,12,0.358695652173913,0.27203463203463196,0.34782608695652173,0.17391304347826086,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,emotion_3409,ex03_default_00104,ex03_laughing_00104,0.0,40.0,0.6086956521739131,7,14,23,11,12,11,12,,,0.6086956521739131,0.5217391304347826,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,emotion_3409,ex03_default_00104,ex03_laughing_00104,12.5,20.0,0.5217391304347826,6,12,23,11,12,11,12,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,laughing,emotion_3409,ex03_default_00104,ex03_laughing_00104,12.5,40.0,0.5217391304347826,6,12,23,11,12,11,12,,,,,True
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,asr_3408,ex03_default_00104,ex03_enunciated_00104,0.0,20.0,0.72,18,36,50,23,27,25,32,0.538,0.5667598422347662,0.631578947368421,0.5263157894736842,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,asr_3408,ex03_default_00104,ex03_enunciated_00104,0.0,40.0,0.84,21,42,50,23,27,25,32,,,0.7368421052631579,0.7017543859649122,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,asr_3408,ex03_default_00104,ex03_enunciated_00104,12.5,20.0,0.7058823529411765,18,36,51,23,28,25,32,,,,,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,asr_3408,ex03_default_00104,ex03_enunciated_00104,12.5,40.0,0.8627450980392157,22,44,51,23,28,25,32,,,,,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,emotion_3408,ex03_default_00104,ex03_enunciated_00104,0.0,20.0,0.7407407407407407,10,20,27,12,15,12,16,0.4666666666666666,0.27142307692307693,0.07142857142857142,0.2857142857142857,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,emotion_3408,ex03_default_00104,ex03_enunciated_00104,0.0,40.0,0.8148148148148148,11,22,27,12,15,12,16,,,0.6428571428571429,0.7142857142857143,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,emotion_3408,ex03_default_00104,ex03_enunciated_00104,12.5,20.0,0.6666666666666666,9,18,27,12,15,12,16,,,,,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,emotion_3408,ex03_default_00104,ex03_enunciated_00104,12.5,40.0,0.8148148148148148,11,22,27,12,15,12,16,,,,,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,intent_3408_last,ex03_default_00104,ex03_enunciated_00104,0.0,20.0,0.7647058823529411,13,26,34,14,20,15,22,0.4661764705882353,0.4273185483870967,0.16216216216216217,0.2702702702702703,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,intent_3408_last,ex03_default_00104,ex03_enunciated_00104,0.0,40.0,0.7647058823529411,13,26,34,14,20,15,22,,,0.6486486486486487,0.7567567567567568,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,intent_3408_last,ex03_default_00104,ex03_enunciated_00104,12.5,20.0,0.7058823529411765,12,24,34,14,20,15,22,,,,,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,intent_3408_last,ex03_default_00104,ex03_enunciated_00104,12.5,40.0,0.7647058823529411,13,26,34,14,20,15,22,,,,,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,speaker_count_3408_last,ex03_default_00104,ex03_enunciated_00104,0.0,20.0,0.7272727272727273,4,8,11,5,6,6,7,0.3454545454545454,0.019090909090909092,0.46153846153846156,0.3076923076923077,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,speaker_count_3408_last,ex03_default_00104,ex03_enunciated_00104,0.0,40.0,0.9090909090909091,5,10,11,5,6,6,7,,,0.6153846153846154,0.46153846153846156,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,speaker_count_3408_last,ex03_default_00104,ex03_enunciated_00104,12.5,20.0,0.6,3,6,10,5,5,6,7,,,,,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,speaker_count_3408_last,ex03_default_00104,ex03_enunciated_00104,12.5,40.0,0.8,4,8,10,5,5,6,7,,,,,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,emotion_3407,ex03_default_00104,ex03_enunciated_00104,0.0,20.0,0.7741935483870968,12,24,31,13,18,14,19,0.4838709677419355,0.27923280423280417,0.30303030303030304,0.30303030303030304,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,emotion_3407,ex03_default_00104,ex03_enunciated_00104,0.0,40.0,0.7741935483870968,12,24,31,13,18,14,19,,,0.6666666666666666,0.7878787878787878,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,emotion_3407,ex03_default_00104,ex03_enunciated_00104,12.5,20.0,0.6666666666666666,10,20,30,13,17,14,19,,,,,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,emotion_3407,ex03_default_00104,ex03_enunciated_00104,12.5,40.0,0.7333333333333333,11,22,30,13,17,14,19,,,,,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,emotion_3409,ex03_default_00104,ex03_enunciated_00104,0.0,20.0,0.5833333333333334,7,14,24,10,14,11,14,0.27291666666666664,0.3232251082251082,0.24,0.24,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,emotion_3409,ex03_default_00104,ex03_enunciated_00104,0.0,40.0,0.5833333333333334,7,14,24,10,14,11,14,,,0.48,0.64,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,emotion_3409,ex03_default_00104,ex03_enunciated_00104,12.5,20.0,0.5,6,12,24,10,14,11,14,,,,,False
ex03::GRANNY SMITH APPLES YOUR FAVORITE,enunciated,emotion_3409,ex03_default_00104,ex03_enunciated_00104,12.5,40.0,0.5833333333333334,7,14,24,10,14,11,14,,,,,False
ex03::HIS NAME IS ADAM BRODY,happy,asr_3408,ex03_default_00376,ex03_happy_00376,0.0,20.0,0.95,19,38,40,20,20,20,20,0.6075,0.5081792318634424,0.95,0.9,True
ex03::HIS NAME IS ADAM BRODY,happy,asr_3408,ex03_default_00376,ex03_happy_00376,0.0,40.0,1.0,20,40,40,20,20,20,20,,,1.0,1.0,True
ex03::HIS NAME IS ADAM BRODY,happy,asr_3408,ex03_default_00376,ex03_happy_00376,12.5,20.0,1.0,20,40,40,20,20,20,20,,,,,True
ex03::HIS NAME IS ADAM BRODY,happy,asr_3408,ex03_default_00376,ex03_happy_00376,12.5,40.0,1.0,20,40,40,20,20,20,20,,,,,True
ex03::HIS NAME IS ADAM BRODY,happy,emotion_3408,ex03_default_00376,ex03_happy_00376,0.0,20.0,0.75,6,12,16,9,7,9,7,0.35625,0.2454166666666667,0.75,0.75,True
ex03::HIS NAME IS ADAM BRODY,happy,emotion_3408,ex03_default_00376,ex03_happy_00376,0.0,40.0,0.875,7,14,16,9,7,9,7,,,0.875,0.875,True
ex03::HIS NAME IS ADAM BRODY,happy,emotion_3408,ex03_default_00376,ex03_happy_00376,12.5,20.0,0.75,6,12,16,9,7,9,7,,,,,True
ex03::HIS NAME IS ADAM BRODY,happy,emotion_3408,ex03_default_00376,ex03_happy_00376,12.5,40.0,0.875,7,14,16,9,7,9,7,,,,,True
ex03::HIS NAME IS ADAM BRODY,happy,intent_3408_last,ex03_default_00376,ex03_happy_00376,0.0,20.0,0.9230769230769231,12,24,26,13,13,13,13,0.46538461538461534,0.29383333333333334,0.9230769230769231,0.8461538461538461,True
ex03::HIS NAME IS ADAM BRODY,happy,intent_3408_last,ex03_default_00376,ex03_happy_00376,0.0,40.0,1.0,13,26,26,13,13,13,13,,,1.0,1.0,True
ex03::HIS NAME IS ADAM BRODY,happy,intent_3408_last,ex03_default_00376,ex03_happy_00376,12.5,20.0,0.9230769230769231,12,24,26,13,13,13,13,,,,,True
ex03::HIS NAME IS ADAM BRODY,happy,intent_3408_last,ex03_default_00376,ex03_happy_00376,12.5,40.0,1.0,13,26,26,13,13,13,13,,,,,True
ex03::HIS NAME IS ADAM BRODY,happy,speaker_count_3408_last,ex03_default_00376,ex03_happy_00376,0.0,20.0,0.8888888888888888,4,8,9,4,5,4,5,0.4722222222222222,0.10416666666666667,0.8888888888888888,0.6666666666666666,True
ex03::HIS NAME IS ADAM BRODY,happy,speaker_count_3408_last,ex03_default_00376,ex03_happy_00376,0.0,40.0,0.8888888888888888,4,8,9,4,5,4,5,,,0.8888888888888888,0.8888888888888888,True
ex03::HIS NAME IS ADAM BRODY,happy,speaker_count_3408_last,ex03_default_00376,ex03_happy_00376,12.5,20.0,0.8888888888888888,4,8,9,4,5,4,5,,,,,True
ex03::HIS NAME IS ADAM BRODY,happy,speaker_count_3408_last,ex03_default_00376,ex03_happy_00376,12.5,40.0,0.8888888888888888,4,8,9,4,5,4,5,,,,,True
ex03::HIS NAME IS ADAM BRODY,happy,emotion_3407,ex03_default_00376,ex03_happy_00376,0.0,20.0,0.9,9,18,20,10,10,10,10,0.41999999999999993,0.24105263157894732,0.9,0.8,True
ex03::HIS NAME IS ADAM BRODY,happy,emotion_3407,ex03_default_00376,ex03_happy_00376,0.0,40.0,0.9,9,18,20,10,10,10,10,,,0.9,0.9,True
ex03::HIS NAME IS ADAM BRODY,happy,emotion_3407,ex03_default_00376,ex03_happy_00376,12.5,20.0,0.9,9,18,20,10,10,10,10,,,,,True
ex03::HIS NAME IS ADAM BRODY,happy,emotion_3407,ex03_default_00376,ex03_happy_00376,12.5,40.0,0.9,9,18,20,10,10,10,10,,,,,True
ex03::HIS NAME IS ADAM BRODY,happy,emotion_3409,ex03_default_00376,ex03_happy_00376,0.0,20.0,0.8235294117647058,7,14,17,8,9,8,9,0.37058823529411766,0.1849264705882353,0.7058823529411765,0.7058823529411765,True
ex03::HIS NAME IS ADAM BRODY,happy,emotion_3409,ex03_default_00376,ex03_happy_00376,0.0,40.0,0.8235294117647058,7,14,17,8,9,8,9,,,0.9411764705882353,0.8235294117647058,True
ex03::HIS NAME IS ADAM BRODY,happy,emotion_3409,ex03_default_00376,ex03_happy_00376,12.5,20.0,0.8235294117647058,7,14,17,8,9,8,9,,,,,True
ex03::HIS NAME IS ADAM BRODY,happy,emotion_3409,ex03_default_00376,ex03_happy_00376,12.5,40.0,0.8235294117647058,7,14,17,8,9,8,9,,,,,True
ex03::HIS NAME IS ADAM BRODY,sad,asr_3408,ex03_default_00376,ex03_sad_00376,0.0,20.0,0.8636363636363636,19,38,44,20,24,20,24,0.5647727272727272,0.5872241579558654,0.7727272727272727,0.5454545454545454,True
ex03::HIS NAME IS ADAM BRODY,sad,asr_3408,ex03_default_00376,ex03_sad_00376,0.0,40.0,0.9090909090909091,20,40,44,20,24,20,24,,,0.9090909090909091,0.8181818181818182,True
ex03::HIS NAME IS ADAM BRODY,sad,asr_3408,ex03_default_00376,ex03_sad_00376,12.5,20.0,0.7272727272727273,16,32,44,20,24,20,24,,,,,True
ex03::HIS NAME IS ADAM BRODY,sad,asr_3408,ex03_default_00376,ex03_sad_00376,12.5,40.0,0.9090909090909091,20,40,44,20,24,20,24,,,,,True
ex03::HIS NAME IS ADAM BRODY,sad,emotion_3408,ex03_default_00376,ex03_sad_00376,0.0,20.0,0.9473684210526315,9,18,19,9,10,9,10,0.3894736842105263,0.2660818713450292,0.5263157894736842,0.10526315789473684,True
ex03::HIS NAME IS ADAM BRODY,sad,emotion_3408,ex03_default_00376,ex03_sad_00376,0.0,40.0,0.9473684210526315,9,18,19,9,10,9,10,,,0.9473684210526315,0.3157894736842105,True
ex03::HIS NAME IS ADAM BRODY,sad,emotion_3408,ex03_default_00376,ex03_sad_00376,12.5,20.0,0.8421052631578947,8,16,19,9,10,9,10,,,,,True
ex03::HIS NAME IS ADAM BRODY,sad,emotion_3408,ex03_default_00376,ex03_sad_00376,12.5,40.0,0.9473684210526315,9,18,19,9,10,9,10,,,,,True
ex03::HIS NAME IS ADAM BRODY,sad,intent_3408_last,ex03_default_00376,ex03_sad_00376,0.0,20.0,0.8666666666666667,13,26,30,13,17,13,17,0.37,0.3842364532019705,0.6666666666666666,0.4,True
ex03::HIS NAME IS ADAM BRODY,sad,intent_3408_last,ex03_default_00376,ex03_sad_00376,0.0,40.0,0.8666666666666667,13,26,30,13,17,13,17,,,0.8666666666666667,0.6666666666666666,True
ex03::HIS NAME IS ADAM BRODY,sad,intent_3408_last,ex03_default_00376,ex03_sad_00376,12.5,20.0,0.7333333333333333,11,22,30,13,17,13,17,,,,,True
ex03::HIS NAME IS ADAM BRODY,sad,intent_3408_last,ex03_default_00376,ex03_sad_00376,12.5,40.0,0.8666666666666667,13,26,30,13,17,13,17,,,,,True
ex03::HIS NAME IS ADAM BRODY,sad,speaker_count_3408_last,ex03_default_00376,ex03_sad_00376,0.0,20.0,0.8,4,8,10,4,6,4,6,0.27,0.12999999999999998,0.4,0.0,True
ex03::HIS NAME IS ADAM BRODY,sad,speaker_count_3408_last,ex03_default_00376,ex03_sad_00376,0.0,40.0,0.8,4,8,10,4,6,4,6,,,0.8,0.2,True
ex03::HIS NAME IS ADAM BRODY,sad,speaker_count_3408_last,ex03_default_00376,ex03_sad_00376,12.5,20.0,0.8,4,8,10,4,6,4,6,,,,,True
ex03::HIS NAME IS ADAM BRODY,sad,speaker_count_3408_last,ex03_default_00376,ex03_sad_00376,12.5,40.0,0.8,4,8,10,4,6,4,6,,,,,True
ex03::HIS NAME IS ADAM BRODY,sad,emotion_3407,ex03_default_00376,ex03_sad_00376,0.0,20.0,0.8571428571428571,9,18,21,10,11,10,11,0.39285714285714285,0.22809523809523807,0.6666666666666666,0.09523809523809523,True
ex03::HIS NAME IS ADAM BRODY,sad,emotion_3407,ex03_default_00376,ex03_sad_00376,0.0,40.0,0.8571428571428571,9,18,21,10,11,10,11,,,0.8571428571428571,0.38095238095238093,True
ex03::HIS NAME IS ADAM BRODY,sad,emotion_3407,ex03_default_00376,ex03_sad_00376,12.5,20.0,0.8571428571428571,9,18,21,10,11,10,11,,,,,True
ex03::HIS NAME IS ADAM BRODY,sad,emotion_3407,ex03_default_00376,ex03_sad_00376,12.5,40.0,0.8571428571428571,9,18,21,10,11,10,11,,,,,True
ex03::HIS NAME IS ADAM BRODY,sad,emotion_3409,ex03_default_00376,ex03_sad_00376,0.0,20.0,0.7777777777777778,7,14,18,8,10,8,10,0.3416666666666667,0.21078431372549017,0.5555555555555556,0.2222222222222222,True
ex03::HIS NAME IS ADAM BRODY,sad,emotion_3409,ex03_default_00376,ex03_sad_00376,0.0,40.0,0.8888888888888888,8,16,18,8,10,8,10,,,0.8888888888888888,0.3333333333333333,True
ex03::HIS NAME IS ADAM BRODY,sad,emotion_3409,ex03_default_00376,ex03_sad_00376,12.5,20.0,0.7777777777777778,7,14,18,8,10,8,10,,,,,True
ex03::HIS NAME IS ADAM BRODY,sad,emotion_3409,ex03_default_00376,ex03_sad_00376,12.5,40.0,0.8888888888888888,8,16,18,8,10,8,10,,,,,True
ex03::HIS NAME IS ADAM BRODY,confused,asr_3408,ex03_default_00376,ex03_confused_00376,0.0,20.0,0.8780487804878049,18,36,41,20,21,20,21,0.5231707317073171,0.5853485064011379,0.7804878048780488,0.7804878048780488,True
ex03::HIS NAME IS ADAM BRODY,confused,asr_3408,ex03_default_00376,ex03_confused_00376,0.0,40.0,0.975609756097561,20,40,41,20,21,20,21,,,0.926829268292683,0.926829268292683,True
ex03::HIS NAME IS ADAM BRODY,confused,asr_3408,ex03_default_00376,ex03_confused_00376,12.5,20.0,0.8780487804878049,18,36,41,20,21,20,21,,,,,True
ex03::HIS NAME IS ADAM BRODY,confused,asr_3408,ex03_default_00376,ex03_confused_00376,12.5,40.0,0.975609756097561,20,40,41,20,21,20,21,,,,,True
ex03::HIS NAME IS ADAM BRODY,confused,emotion_3408,ex03_default_00376,ex03_confused_00376,0.0,20.0,0.7368421052631579,7,14,19,9,10,9,10,0.3263157894736842,0.24348125214998279,0.5263157894736842,0.7368421052631579,True
ex03::HIS NAME IS ADAM BRODY,confused,emotion_3408,ex03_default_00376,ex03_confused_00376,0.0,40.0,0.8421052631578947,8,16,19,9,10,9,10,,,0.8421052631578947,0.7368421052631579,True
ex03::HIS NAME IS ADAM BRODY,confused,emotion_3408,ex03_default_00376,ex03_confused_00376,12.5,20.0,0.631578947368421,6,12,19,9,10,9,10,,,,,True
ex03::HIS NAME IS ADAM BRODY,confused,emotion_3408,ex03_default_00376,ex03_confused_00376,12.5,40.0,0.8421052631578947,8,16,19,9,10,9,10,,,,,True
ex03::HIS NAME IS ADAM BRODY,confused,intent_3408_last,ex03_default_00376,ex03_confused_00376,0.0,20.0,0.7857142857142857,11,22,28,13,15,13,15,0.37857142857142856,0.3561253561253561,0.6428571428571429,0.5714285714285714,True
