uid,block,style,policy,cuts,hz
ex04_default_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,default,emotion_3408,12,4.956393270742982
ex04_default_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,default,intent_3408_last,17,6.862698374874898
ex04_default_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,default,speaker_count_3408_last,8,3.431349187437449
ex04_default_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,default,emotion_3407,14,5.718915312395748
ex04_default_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,default,emotion_3409,12,4.956393270742982
ex04_default_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,default,intent_3408,24,9.531525520659581
ex04_default_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,default,speaker_count_3408,23,9.150264499833199
ex04_default_00327,ex04::NOT SO FAST,default,asr_3408,9,7.161079532739561
ex04_default_00327,ex04::NOT SO FAST,default,emotion_3408,4,3.5805397663697804
ex04_default_00327,ex04::NOT SO FAST,default,intent_3408_last,7,5.728863626191648
ex04_default_00327,ex04::NOT SO FAST,default,speaker_count_3408_last,2,2.1483238598218684
ex04_default_00327,ex04::NOT SO FAST,default,emotion_3407,5,4.296647719643737
ex04_default_00327,ex04::NOT SO FAST,default,emotion_3409,3,2.864431813095824
ex04_default_00327,ex04::NOT SO FAST,default,intent_3408,9,7.161079532739561
ex04_default_00327,ex04::NOT SO FAST,default,speaker_count_3408,7,5.728863626191648
ex04_default_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,default,asr_3408,49,12.274833522570349
ex04_default_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,default,emotion_3408,22,5.6464234203823604
ex04_default_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,default,intent_3408_last,34,8.592383465799244
ex04_default_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,default,speaker_count_3408_last,14,3.6824500567711045
ex04_default_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,default,emotion_3407,28,7.119403443090802
ex04_default_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,default,emotion_3409,22,5.6464234203823604
ex04_default_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,default,intent_3408,49,12.274833522570349
ex04_default_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,default,speaker_count_3408,46,11.538343511216128
ex04_enunciated_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,enunciated,asr_3408,25,8.509419682124083
ex04_enunciated_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,enunciated,emotion_3408,13,4.581995213451429
ex04_enunciated_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,enunciated,intent_3408_last,17,5.891136703008979
ex04_enunciated_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,enunciated,speaker_count_3408_last,7,2.618282979115102
ex04_enunciated_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,enunciated,emotion_3407,15,5.236565958230204
ex04_enunciated_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,enunciated,emotion_3409,13,4.581995213451429
ex04_enunciated_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,enunciated,intent_3408,25,8.509419682124083
ex04_enunciated_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,enunciated,speaker_count_3408,25,8.509419682124083
ex04_enunciated_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,enunciated,asr_3408,58,10.363263110515858
ex04_enunciated_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,enunciated,emotion_3408,35,6.323346982687642
ex04_enunciated_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,enunciated,intent_3408_last,44,7.904183728359553
ex04_enunciated_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,enunciated,speaker_count_3408_last,17,3.161673491343821
ex04_enunciated_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,enunciated,emotion_3407,38,6.85029256457828
ex04_enunciated_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,enunciated,emotion_3409,33,5.972049928093885
ex04_enunciated_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,enunciated,intent_3408,58,10.363263110515858
ex04_enunciated_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,enunciated,speaker_count_3408,55,9.836317528625221
ex04_enunciated_00080,ex04::I'M DOING SOCIETY A FAVOR,enunciated,asr_3408,25,7.099945385035499
ex04_enunciated_00080,ex04::I'M DOING SOCIETY A FAVOR,enunciated,emotion_3408,14,4.09612233752048
ex04_enunciated_00080,ex04::I'M DOING SOCIETY A FAVOR,enunciated,intent_3408_last,19,5.461496450027307
ex04_enunciated_00080,ex04::I'M DOING SOCIETY A FAVOR,enunciated,speaker_count_3408_last,7,2.184598580010923
ex04_enunciated_00080,ex04::I'M DOING SOCIETY A FAVOR,enunciated,emotion_3407,15,4.369197160021846
ex04_enunciated_00080,ex04::I'M DOING SOCIETY A FAVOR,enunciated,emotion_3409,10,3.003823047515019
ex04_enunciated_00080,ex04::I'M DOING SOCIETY A FAVOR,enunciated,intent_3408,25,7.099945385035499
ex04_enunciated_00080,ex04::I'M DOING SOCIETY A FAVOR,enunciated,speaker_count_3408,25,7.099945385035499
ex04_enunciated_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,enunciated,asr_3408,46,8.459228095436291
ex04_enunciated_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,enunciated,emotion_3408,25,4.679572988964757
ex04_enunciated_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,enunciated,intent_3408_last,33,6.1194416009539125
ex04_enunciated_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,enunciated,speaker_count_3408_last,11,2.159802917983734
ex04_enunciated_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,enunciated,emotion_3407,27,5.039540141962045
ex04_enunciated_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,enunciated,emotion_3409,22,4.1396222594688235
ex04_enunciated_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,enunciated,intent_3408,46,8.459228095436291
ex04_enunciated_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,enunciated,speaker_count_3408,43,7.919277365940357
ex04_enunciated_00147,ex04::YOU'RE ANGRY ON THE TIN ROOF,enunciated,asr_3408,26,8.102481384924133
ex04_enunciated_00147,ex04::YOU'RE ANGRY ON THE TIN ROOF,enunciated,emotion_3408,14,4.501378547180074
ex04_enunciated_00147,ex04::YOU'RE ANGRY ON THE TIN ROOF,enunciated,intent_3408_last,22,6.90211377234278
ex04_enunciated_00147,ex04::YOU'RE ANGRY ON THE TIN ROOF,enunciated,speaker_count_3408_last,7,2.400735225162706
ex04_enunciated_00147,ex04::YOU'RE ANGRY ON THE TIN ROOF,enunciated,emotion_3407,15,4.801470450325412
ex04_enunciated_00147,ex04::YOU'RE ANGRY ON THE TIN ROOF,enunciated,emotion_3409,12,3.901194740889397
ex04_enunciated_00147,ex04::YOU'RE ANGRY ON THE TIN ROOF,enunciated,intent_3408,26,8.102481384924133
ex04_enunciated_00147,ex04::YOU'RE ANGRY ON THE TIN ROOF,enunciated,speaker_count_3408,23,7.202205675488118
ex04_enunciated_00158,ex04::AND THEN HE WOULD COME OVER TO OUR SET AND FILM THROUGHOUT THE NIGHT,enunciated,asr_3408,60,9.422759439654756
ex04_enunciated_00158,ex04::AND THEN HE WOULD COME OVER TO OUR SET AND FILM THROUGHOUT THE NIGHT,enunciated,emotion_3408,35,5.560972784058545
ex04_enunciated_00158,ex04::AND THEN HE WOULD COME OVER TO OUR SET AND FILM THROUGHOUT THE NIGHT,enunciated,intent_3408_last,42,6.642273047625484
ex04_enunciated_00158,ex04::AND THEN HE WOULD COME OVER TO OUR SET AND FILM THROUGHOUT THE NIGHT,enunciated,speaker_count_3408_last,18,2.934957858253121
ex04_enunciated_00158,ex04::AND THEN HE WOULD COME OVER TO OUR SET AND FILM THROUGHOUT THE NIGHT,enunciated,emotion_3407,35,5.560972784058545
ex04_enunciated_00158,ex04::AND THEN HE WOULD COME OVER TO OUR SET AND FILM THROUGHOUT THE NIGHT,enunciated,emotion_3409,28,4.479672520491606
ex04_enunciated_00158,ex04::AND THEN HE WOULD COME OVER TO OUR SET AND FILM THROUGHOUT THE NIGHT,enunciated,intent_3408,60,9.422759439654756
ex04_enunciated_00158,ex04::AND THEN HE WOULD COME OVER TO OUR SET AND FILM THROUGHOUT THE NIGHT,enunciated,speaker_count_3408,56,8.804873574759362
ex04_enunciated_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,enunciated,asr_3408,46,7.482587064676617
ex04_enunciated_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,enunciated,emotion_3408,24,3.9800995024875623
ex04_enunciated_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,enunciated,intent_3408_last,34,5.5721393034825875
ex04_enunciated_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,enunciated,speaker_count_3408_last,16,2.7064676616915424
ex04_enunciated_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,enunciated,emotion_3407,26,4.298507462686567
ex04_enunciated_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,enunciated,emotion_3409,24,3.9800995024875623
ex04_enunciated_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,enunciated,intent_3408,46,7.482587064676617
ex04_enunciated_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,enunciated,speaker_count_3408,42,6.845771144278607
ex04_enunciated_00206,ex04::ENJOY THE MOVIE,enunciated,asr_3408,16,7.718501702610669
ex04_enunciated_00206,ex04::ENJOY THE MOVIE,enunciated,emotion_3408,6,3.1782065834279227
ex04_enunciated_00206,ex04::ENJOY THE MOVIE,enunciated,intent_3408_last,11,5.448354143019296
ex04_enunciated_00206,ex04::ENJOY THE MOVIE,enunciated,speaker_count_3408_last,4,2.2701475595913734
ex04_enunciated_00206,ex04::ENJOY THE MOVIE,enunciated,emotion_3407,8,4.086265607264472
ex04_enunciated_00206,ex04::ENJOY THE MOVIE,enunciated,emotion_3409,6,3.1782065834279227
ex04_enunciated_00206,ex04::ENJOY THE MOVIE,enunciated,intent_3408,16,7.718501702610669
ex04_enunciated_00206,ex04::ENJOY THE MOVIE,enunciated,speaker_count_3408,14,6.81044267877412
ex04_enunciated_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,enunciated,asr_3408,37,8.798842257597686
ex04_enunciated_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,enunciated,emotion_3408,22,5.325615050651231
ex04_enunciated_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,enunciated,intent_3408_last,28,6.7149059334298125
ex04_enunciated_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,enunciated,speaker_count_3408_last,12,3.010130246020261
ex04_enunciated_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,enunciated,emotion_3407,24,5.788712011577425
ex04_enunciated_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,enunciated,emotion_3409,21,5.094066570188134
ex04_enunciated_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,enunciated,intent_3408,37,8.798842257597686
ex04_enunciated_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,enunciated,speaker_count_3408,36,8.567293777134589
ex04_enunciated_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,enunciated,asr_3408,34,9.56757957321761
ex04_enunciated_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,enunciated,emotion_3408,15,4.373750662042337
ex04_enunciated_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,enunciated,intent_3408_last,25,7.107344825818797
ex04_enunciated_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,enunciated,speaker_count_3408_last,9,2.7335941637764605
ex04_enunciated_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,enunciated,emotion_3407,19,5.467188327552921
ex04_enunciated_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,enunciated,emotion_3409,14,4.1003912456646905
ex04_enunciated_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,enunciated,intent_3408,34,9.56757957321761
ex04_enunciated_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,enunciated,speaker_count_3408,31,8.747501324084674
ex04_enunciated_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,enunciated,asr_3408,29,7.557983907792596
ex04_enunciated_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,enunciated,emotion_3408,13,3.5270591569698784
ex04_enunciated_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,enunciated,intent_3408_last,22,5.794454329307658
ex04_enunciated_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,enunciated,speaker_count_3408_last,10,2.771260766190619
ex04_enunciated_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,enunciated,emotion_3407,19,5.0386559385283975
ex04_enunciated_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,enunciated,emotion_3409,13,3.5270591569698784
ex04_enunciated_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,enunciated,intent_3408,29,7.557983907792596
ex04_enunciated_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,enunciated,speaker_count_3408,29,7.557983907792596
ex04_enunciated_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,enunciated,asr_3408,29,8.372433761839144
ex04_enunciated_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,enunciated,emotion_3408,17,5.023460257103486
ex04_enunciated_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,enunciated,intent_3408_last,21,6.139784758682039
ex04_enunciated_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,enunciated,speaker_count_3408_last,7,2.232649003157105
ex04_enunciated_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,enunciated,emotion_3407,16,4.744379131708849
ex04_enunciated_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,enunciated,emotion_3409,13,3.907135755524934
ex04_enunciated_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,enunciated,intent_3408,29,8.372433761839144
ex04_enunciated_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,enunciated,speaker_count_3408,26,7.53519038565523
ex04_enunciated_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,enunciated,asr_3408,31,7.04913744441232
ex04_enunciated_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,enunciated,emotion_3408,16,3.744854267344045
ex04_enunciated_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,enunciated,intent_3408_last,23,5.28685308330924
ex04_enunciated_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,enunciated,speaker_count_3408_last,11,2.64342654165462
ex04_enunciated_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,enunciated,emotion_3407,16,3.744854267344045
ex04_enunciated_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,enunciated,emotion_3409,15,3.52456872220616
ex04_enunciated_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,enunciated,intent_3408,31,7.04913744441232
ex04_enunciated_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,enunciated,speaker_count_3408,30,6.828851899274435
ex04_enunciated_00327,ex04::NOT SO FAST,enunciated,asr_3408,13,6.1924639924805795
ex04_enunciated_00327,ex04::NOT SO FAST,enunciated,emotion_3408,5,2.653913139634534
ex04_enunciated_00327,ex04::NOT SO FAST,enunciated,intent_3408_last,11,5.307826279269068
ex04_enunciated_00327,ex04::NOT SO FAST,enunciated,speaker_count_3408_last,3,1.7692754264230226
ex04_enunciated_00327,ex04::NOT SO FAST,enunciated,emotion_3407,9,4.423188566057557
ex04_enunciated_00327,ex04::NOT SO FAST,enunciated,emotion_3409,4,2.2115942830287785
ex04_enunciated_00327,ex04::NOT SO FAST,enunciated,intent_3408,13,6.1924639924805795
ex04_enunciated_00327,ex04::NOT SO FAST,enunciated,speaker_count_3408,12,5.750145135874823
ex04_enunciated_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,enunciated,asr_3408,68,8.508014796547473
ex04_enunciated_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,enunciated,emotion_3408,41,5.178791615289766
ex04_enunciated_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,enunciated,intent_3408_last,54,6.781750924784218
ex04_enunciated_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,enunciated,speaker_count_3408_last,21,2.712700369913687
ex04_enunciated_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,enunciated,emotion_3407,43,5.425400739827374
ex04_enunciated_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,enunciated,emotion_3409,36,4.562268803945746
ex04_enunciated_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,enunciated,intent_3408,68,8.508014796547473
ex04_enunciated_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,enunciated,speaker_count_3408,62,7.768187422934649
ex04_happy_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,happy,asr_3408,21,11.277352385224106
ex04_happy_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,happy,emotion_3408,9,5.126069266010957
ex04_happy_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,happy,intent_3408_last,13,7.17649697241534
ex04_happy_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,happy,speaker_count_3408_last,6,3.58824848620767
ex04_happy_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,happy,emotion_3407,11,6.151283119213148
ex04_happy_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,happy,emotion_3409,11,6.151283119213148
ex04_happy_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,happy,intent_3408,21,11.277352385224106
ex04_happy_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,happy,speaker_count_3408,21,11.277352385224106
ex04_happy_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,happy,asr_3408,49,12.461059190031152
ex04_happy_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,happy,emotion_3408,23,5.981308411214953
ex04_happy_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,happy,intent_3408_last,31,7.975077881619938
ex04_happy_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,happy,speaker_count_3408_last,15,3.987538940809969
ex04_happy_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,happy,emotion_3407,29,7.4766355140186915
ex04_happy_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,happy,emotion_3409,21,5.482866043613707
ex04_happy_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,happy,intent_3408,49,12.461059190031152
ex04_happy_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,happy,speaker_count_3408,46,11.713395638629283
ex04_happy_00080,ex04::I'M DOING SOCIETY A FAVOR,happy,asr_3408,21,10.437051532941943
ex04_happy_00080,ex04::I'M DOING SOCIETY A FAVOR,happy,emotion_3408,7,3.7952914665243433
ex04_happy_00080,ex04::I'M DOING SOCIETY A FAVOR,happy,intent_3408_last,13,6.641760066417601
ex04_happy_00080,ex04::I'M DOING SOCIETY A FAVOR,happy,speaker_count_3408_last,8,4.269702899839886
ex04_happy_00080,ex04::I'M DOING SOCIETY A FAVOR,happy,emotion_3407,10,5.218525766470972
ex04_happy_00080,ex04::I'M DOING SOCIETY A FAVOR,happy,emotion_3409,8,4.269702899839886
ex04_happy_00080,ex04::I'M DOING SOCIETY A FAVOR,happy,intent_3408,21,10.437051532941943
ex04_happy_00080,ex04::I'M DOING SOCIETY A FAVOR,happy,speaker_count_3408,20,9.962640099626402
ex04_happy_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,happy,asr_3408,37,12.77284090670364
ex04_happy_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,happy,emotion_3408,20,7.05867523791517
ex04_happy_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,happy,intent_3408_last,25,8.739312199323544
ex04_happy_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,happy,speaker_count_3408_last,12,4.369656099661772
ex04_happy_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,happy,emotion_3407,22,7.730930022478519
ex04_happy_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,happy,emotion_3409,20,7.05867523791517
ex04_happy_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,happy,intent_3408,37,12.77284090670364
ex04_happy_00099,ex04::DOES WEBMD HAVE A WEBPAGE ON DECODING CODE,happy,speaker_count_3408,34,11.764458729858617
ex04_happy_00147,ex04::YOU'RE ANGRY ON THE TIN ROOF,happy,asr_3408,21,9.791376912378302
ex04_happy_00147,ex04::YOU'RE ANGRY ON THE TIN ROOF,happy,emotion_3408,11,5.3407510431154375
